61429	λᾴα	A	I	1	a	booty	urn:cts:greekLit:tlg0033.tlg001.perseus-grc1:10(11).44
61429	λᾴα	A	I	1	a	booty	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61429	λᾴα	A	I	1	a	booty	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61434	λαάρχημα	A	I	1	a	a	Perseus:abo:pap,P.Tebt.:145
61435	λαάρχης	A	I	1	a	commander of a	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:31
61436	λααρχία	A	I	1	a	division of native	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:61
61436	λααρχία	A	I	1	a	division of native	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:112
61436	λααρχία	A	I	1	a	division of native	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61438	λᾶας	A	I	1	a	stone	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61438	λᾶας	A	I	1	a	stone	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:3:12
61438	λᾶας	A	I	1	a	stone	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:7:268
61438	λᾶας	A	I	1	a	stone	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:11:598
61438	λᾶας	A	I	1	a	stone	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:13:163
61438	λᾶας	A	I	1	a	stone	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:2:319
61440	λαβάργυρος	A	I	1	a	taking money	urn:cts:greekLit:tlg4085.tlg001:18
61442	λάβδα	A	I	1	a	the letter	urn:cts:greekLit:tlg0019.tlg010.perseus-grc1:920
61442	λάβδα	A	I	1	a	the letter	urn:cts:greekLit:tlg0461.tlg001:359
61442	λάβδα	A	I	1	a	the letter	urn:cts:greekLit:tlg0059.tlg005.perseus-grc1:434c
61442	λάβδα	A	I	1	a	the letter	urn:cts:greekLit:tlg0086.tlg014:514b:18
61442	λάβδα	A	I	1	a	the letter	urn:cts:greekLit:tlg0008.tlg001.perseus-grc1:10:453d
61442	λάβδα	A	I	1	a	the letter	urn:cts:greekLit:tlg1595.tlg290:2
61442	λάβδα	A	I	1	a	the letter	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:42
61442	λάβδα	A	I	1	a	the letter	urn:cts:greekLit:tlg0019.tlg005.perseus-grc1:
61445	Λ	A	I	1	a	os hyoïdes	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61445	Λ	A	I	1	a	os hyoïdes	urn:cts:greekLit:tlg0722.tlg001:25:8:1
61445	Λ	A	I	1	a	os hyoïdes	urn:cts:greekLit:tlg0057.tlg017:9:5
61445	Λ	A	I	1	a	os hyoïdes	urn:cts:greekLit:tlg0564.tlg003:133
61445	Λ	A	I	1	a	os hyoïdes	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:3
61445	Λ	A	I	1	a	os hyoïdes	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61445	Λ	A	I	1	a	os hyoïdes	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61445	Λ	A	I	1	a	os hyoïdes	urn:cts:greekLit:tlg0542.tlg001:2:37
61445	Λ	A	I	1	a	os hyoïdes	urn:cts:greekLit:tlg0542.tlg001:4:133
61446	λάβδωμα	A	I	1	a	a figure like that of	urn:cts:greekLit:tlg2023.tlg004:p.14
