46567	Ηη	A	I	1	a	h	Eur. Fr. 382.5
46567	Ηη	A	I	1	a	h	urn:cts:greekLit:tlg0318.tlg001:4:2
46568	ἤ1	A	I	1	a	or	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:2:231
46568	ἤ1	A	I	1	a	or	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:397
46568	ἤ1	A	I	1	a	or	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:800
46568	ἤ1	A	I	1	a	or	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:4:142
46568	ἤ1	A	I	1	a	or	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:7:236
46568	ἤ1	A	I	1	a	or	urn:cts:greekLit:tlg0085.tlg003.perseus-grc1:116
46568	ἤ1	A	I	2	a	either . . or	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:1:27
46568	ἤ1	A	I	2	a	either . . or	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:151
46568	ἤ1	A	I	2	a	either . . or	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:5:484
46568	ἤ1	A	I	2	a	either . . or	urn:cts:greekLit:tlg0033.tlg003.perseus-grc1:6:4
46568	ἤ1	A	I	2	a	either . . or	urn:cts:greekLit:tlg0033.tlg005:138
46568	ἤ1	A	I	2	a	either . . or	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1:662
46568	ἤ1	A	I	2	a	either . . or	urn:cts:greekLit:tlg0011.tlg002.perseus-grc1:1182
46568	ἤ1	A	I	2	a	either . . or	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:2:40
46568	ἤ1	A	I	2	a	either . . or	urn:cts:greekLit:tlg0031.tlg006.perseus-grc1:6:16
46568	ἤ1	A	I	2	a	either . . or	Perseus:abo:pap,P.Tebt.:5:59
46568	ἤ1	A	I	2	a	either . . or	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:1:138
46568	ἤ1	A	I	2	a	either . . or	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:15:84
46568	ἤ1	A	I	2	a	either . . or	urn:cts:greekLit:tlg0011.tlg002.perseus-grc1:707
46568	ἤ1	A	I	2	a	either . . or	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:2:289
46568	ἤ1	A	I	2	a	either . . or	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:3:348
46568	ἤ1	A	I	2	a	either . . or	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:19:109
46568	ἤ1	A	I	2	a	either . . or	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:1:3
46568	ἤ1	A	I	2	a	either . . or	urn:cts:greekLit:tlg0085.tlg007.perseus-grc1:524
46568	ἤ1	A	I	3	a	or else, otherwise	urn:cts:greekLit:tlg0059.tlg012:237c
46568	ἤ1	A	I	3	a	or else, otherwise	urn:cts:greekLit:tlg0650.tlg001:5:74
46568	ἤ1	A	I	3	a	or else, otherwise	urn:cts:greekLit:tlg0007.tlg007.perseus-grc1:
46568	ἤ1	A	I	3	a	or else, otherwise	urn:cts:greekLit:tlg0007.tlg007:21
46568	ἤ1	A	I	3	a	or else, otherwise	urn:cts:greekLit:tlg0007.tlg007:24
46568	ἤ1	A	I	3	a	or else, otherwise	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
46568	ἤ1	A	I	3	a	or else, otherwise	urn:cts:greekLit:tlg2001.tlg021:260a
46568	ἤ1	A	II	1	b	or	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:6:149
46568	ἤ1	A	II	1	b	or	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:1:226
46568	ἤ1	A	II	1	b	or	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:4:314
46568	ἤ1	A	II	1	b	or	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:372
46568	ἤ1	A	II	1	b	or	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:643
46568	ἤ1	A	II	1	b	or	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:20:130
46568	ἤ1	A	II	1	b	or	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:21:194
46568	ἤ1	A	II	1	b	or	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:10:63
46568	ἤ1	A	II	1	b	or	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:425
46568	ἤ1	A	II	1	b	or	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:534
46568	ἤ1	A	II	1	b	or	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:15:203
46568	ἤ1	A	II	1	b	or	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:2:145
46568	ἤ1	A	II	1	b	or	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
46568	ἤ1	A	II	1	b	or	urn:cts:greekLit:tlg0085.tlg004.perseus-grc1:202
46568	ἤ1	A	II	1	b	or	urn:cts:greekLit:tlg0059.tlg003.perseus-grc1:43a
46568	ἤ1	A	II	1	b	or	urn:cts:greekLit:tlg0059.tlg003.perseus-grc1:49c
46568	ἤ1	A	II	1	b	or	urn:cts:greekLit:tlg0059.tlg023:474c
46568	ἤ1	B	I	1	a	than, as	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:11:162
46568	ἤ1	B	I	1	a	than, as	urn:cts:greekLit:tlg0011.tlg004.perseus-grc1:595
46568	ἤ1	B	I	1	a	than, as	urn:cts:greekLit:tlg0011.tlg001.perseus-grc1:835
46568	ἤ1	B	I	1	a	than, as	urn:cts:greekLit:tlg0059.tlg023:481c
46568	ἤ1	B	I	1	a	than, as	urn:cts:greekLit:tlg0059.tlg003.perseus-grc1:44a
46568	ἤ1	B	I	1	a	than, as	urn:cts:greekLit:tlg0059.tlg011.perseus-grc1:173a
46568	ἤ1	B	I	1	a	than, as	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
46568	ἤ1	B	I	1	a	than, as	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:1:79
46568	ἤ1	B	I	1	a	than, as	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:8:4
46568	ἤ1	B	I	1	a	than, as	urn:cts:greekLit:tlg0059.tlg004.perseus-grc1:85b
46568	ἤ1	B	I	1	a	than, as	urn:cts:greekLit:tlg0005.tlg001.perseus-grc1:9:21
46568	ἤ1	B	I	1	a	than, as	urn:cts:greekLit:tlg0199.tlg001:11:1b
