92021	ῥᾶ1	A	I	1	a	easily	urn:cts:greekLit:tlg0291.tlg001:42
92021	ῥᾶ1	A	I	1	a	easily	urn:cts:greekLit:tlg0011.tlg008.perseus-grc1:1086
92021	ῥᾶ1	A	I	1	a	easily	urn:cts:greekLit:tlg0011.tlg008.perseus-grc1:66
92021	ῥᾶ1	A	I	1	a	easily	urn:cts:greekLit:tlg0082.tlg002:156:8
92021	ῥᾶ1	A	I	1	a	easily	urn:cts:greekLit:tlg4083.tlg001:163:20
92021	ῥᾶ1	A	I	1	a	easily	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
92021	ῥᾶ1	A	I	1	a	easily	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
92022	ῥᾶ2	A	I	1	a	rhubarb, Rheum officinale	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
92022	ῥᾶ2	A	I	1	a	rhubarb, Rheum officinale	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
92024	ῥαβάσσω	A	I	1	a	make a noise	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
92024	ῥαβάσσω	A	I	1	a	make a noise	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
92025	ῥαββί	A	I	1	a	O my Master	urn:cts:greekLit:tlg0031.tlg001.perseus-grc1:23:7
92025	ῥαββί	A	I	1	a	O my Master	urn:cts:greekLit:tlg0031.tlg002.perseus-grc1:10:51
92025	ῥαββί	A	I	1	a	O my Master	urn:cts:greekLit:tlg0031.tlg004.perseus-grc1:20:16
92026	ῥαβδεύομαι	A	I	1	a	angle as with a rod	urn:cts:greekLit:tlg0031.tlg004.perseus-grc1:1:2
92029	ῥαβδίζω	A	I	1	a	beat with a rod	urn:cts:greekLit:tlg0019.tlg007.perseus-grc1:587
92029	ῥαβδίζω	A	I	1	a	beat with a rod	urn:cts:greekLit:tlg0486.tlg001:50
92029	ῥαβδίζω	A	I	1	a	beat with a rod	urn:cts:greekLit:tlg0031.tlg008.perseus-grc1:11:25
92029	ῥαβδίζω	A	I	1	a	beat with a rod	urn:cts:greekLit:tlg0093.tlg002:1:19:4
92029	ῥαβδίζω	A	I	1	a	beat with a rod	Perseus:abo:pap,P.Ryl.:148:20
92029	ῥαβδίζω	A	I	1	a	beat with a rod	urn:cts:greekLit:tlg0093.tlg002:5:4:2
92029	ῥαβδίζω	A	I	1	a	beat with a rod	urn:cts:greekLit:tlg0527.tlg010:2:17
92029	ῥαβδίζω	A	I	1	a	beat with a rod	urn:cts:greekLit:tlg0527.tlg009:6:11
