115250	Ψ	A	I	1	a	kh	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:1
115250	Ψ	A	I	1	a	kh	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:700
115250	Ψ	A	I	1	a	kh	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:700
115250	Ψ	A	I	1	a	kh	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:000
115252	ψάγδαν	A	I	1	a	unguent	urn:cts:greekLit:tlg0458.tlg001:102
115252	ψάγδαν	A	I	1	a	unguent	urn:cts:greekLit:tlg0019.tlg012:206
115252	ψάγδαν	A	I	1	a	unguent	urn:cts:greekLit:tlg0461.tlg001:198
115252	ψάγδαν	A	I	1	a	unguent	urn:cts:greekLit:tlg0453.tlg001:1
115252	ψάγδαν	A	I	1	a	unguent	urn:cts:greekLit:tlg0716.tlg001.perseus-grc1:
115252	ψάγδαν	A	I	1	a	unguent	urn:cts:greekLit:tlg2235.tlg001.perseus-grc1:
115252	ψάγδαν	A	I	1	a	unguent	urn:cts:greekLit:tlg2235.tlg001.perseus-grc1:
115252	ψάγδαν	A	I	1	a	unguent	urn:cts:greekLit:tlg0461.tlg001.perseus-grc1:
115252	ψάγδαν	A	I	1	a	unguent	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:198
115252	ψάγδαν	A	I	1	a	unguent	urn:cts:greekLit:tlg0008.tlg001.perseus-grc1:15:690e
115252	ψάγδαν	A	I	1	a	unguent	urn:cts:greekLit:tlg4085.tlg001.perseus-grc1:
115253	ψάγιος	A	I	1	a	oblique, askew,	urn:cts:greekLit:tlg0033.tlg003.perseus-grc1:7:69
115253	ψάγιος	A	I	1	a	oblique, askew,	urn:cts:greekLit:tlg4085.tlg001.perseus-grc1:
115256	ψαθάλλω	A	I	1	a	scratch, rub,	urn:cts:greekLit:tlg0252.tlg001:78
115256	ψαθάλλω	A	I	1	a	scratch, rub,	urn:cts:greekLit:tlg0497.tlg001:59
115262	ψαθυρόομαι	A	I	1	a	crumble away,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115262	ψαθυρόομαι	A	I	1	a	crumble away,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115263	ψαθυρός	A	I	1	a	friable, crumbling,	urn:cts:greekLit:tlg0086.tlg014:510b:26
115263	ψαθυρός	A	I	1	a	friable, crumbling,	urn:cts:greekLit:tlg0664.tlg001:141
115263	ψαθυρός	A	I	1	a	friable, crumbling,	urn:cts:greekLit:tlg0086.tlg026:387a:15
115263	ψαθυρός	A	I	1	a	friable, crumbling,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115263	ψαθυρός	A	I	1	a	friable, crumbling,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:698
115263	ψαθυρός	A	I	1	a	friable, crumbling,	urn:cts:greekLit:tlg0606.tlg001.perseus-grc1:
115263	ψαθυρός	A	I	1	a	friable, crumbling,	urn:cts:greekLit:tlg0722.tlg001:4:2:8
115263	ψαθυρός	A	I	1	a	friable, crumbling,	urn:cts:greekLit:tlg0086.tlg041:441a:25
115263	ψαθυρός	A	I	1	a	friable, crumbling,	urn:cts:greekLit:tlg0086.tlg002:419b:35
115263	ψαθυρός	A	I	1	a	friable, crumbling,	urn:cts:greekLit:tlg0093.tlg002:2:4:11
115263	ψαθυρός	A	I	1	a	friable, crumbling,	urn:cts:greekLit:tlg0022.tlg002:145
115263	ψαθυρός	A	I	1	a	friable, crumbling,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115263	ψαθυρός	A	I	1	a	friable, crumbling,	urn:cts:greekLit:tlg0093.tlg001:7:9:4
115263	ψαθυρός	A	I	1	a	friable, crumbling,	urn:cts:greekLit:tlg0627.tlg022:5
115263	ψαθυρός	A	I	1	a	friable, crumbling,	urn:cts:greekLit:tlg4085.tlg001.perseus-grc1:
115263	ψαθυρός	A	I	1	a	friable, crumbling,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115263	ψαθυρός	A	I	1	a	friable, crumbling,	urn:cts:greekLit:tlg4085.tlg001.perseus-grc1:
115264	ψαθυρότης	A	I	1	a	looseness of consistency,	urn:cts:greekLit:tlg0086.tlg014:524b:26
115264	ψαθυρότης	A	I	1	a	looseness of consistency,	urn:cts:greekLit:tlg0086.tlg036:928a:10
115264	ψαθυρότης	A	I	1	a	looseness of consistency,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115268	ψαινύθιος	A	I	1	a	false, vain,	urn:cts:greekLit:tlg4085.tlg001.perseus-grc1:
115268	ψαινύθιος	A	I	1	a	false, vain,	urn:cts:greekLit:tlg2444.tlg001.perseus-grc1:1420
115271	ψαίρω	A	I	1	a	graze, brush lightly, touch gently,	urn:cts:greekLit:tlg0085.tlg003.perseus-grc1:396
115271	ψαίρω	A	I	1	a	graze, brush lightly, touch gently,	urn:cts:greekLit:tlg2050.tlg001:p.486B
115271	ψαίρω	A	II	1	a	move lightly	urn:cts:greekLit:tlg0627.tlg036:2:120
115271	ψαίρω	A	II	1	a	move lightly	urn:cts:greekLit:tlg0062.tlg001.perseus-grc1:315
115271	ψαίρω	A	II	1	a	move lightly	urn:cts:greekLit:tlg0022.tlg001:123
115274	ψαιστός	A	I	1	a	ground,	urn:cts:greekLit:tlg0627.tlg032:20
115274	ψαιστός	A	I	1	a	ground,	urn:cts:greekLit:tlg0019.tlg011.perseus-grc1:138
115274	ψαιστός	A	I	1	a	ground,	urn:cts:greekLit:tlg0019.tlg011.perseus-grc1:1115
115274	ψαιστός	A	I	1	a	ground,	urn:cts:greekLit:tlg0410.tlg001:206:3
115274	ψαιστός	A	I	1	a	ground,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:372
115274	ψαιστός	A	I	1	a	ground,	urn:cts:greekLit:tlg4338.tlg001.perseus-grc1:
115274	ψαιστός	A	I	1	a	ground,	urn:cts:greekLit:tlg2034.tlg003:2:15
115274	ψαιστός	A	I	1	a	ground,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115274	ψαιστός	A	I	1	a	ground,	urn:cts:greekLit:tlg0650.tlg001:4:92
115274	ψαιστός	A	I	1	a	ground,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115274	ψαιστός	A	I	1	a	ground,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115274	ψαιστός	A	I	1	a	ground,	urn:cts:greekLit:tlg0188.tlg001:191
115274	ψαιστός	A	I	1	a	ground,	urn:cts:greekLit:tlg1287.tlg001.perseus-grc1:
115274	ψαιστός	A	I	1	a	ground,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
